11,1,부산시 강서구 지사동,명월사지흥국사,"부산 강서구 지사동 명동(明洞현)마을 산 498번지에 흥국사가 있다.
이 흥국사 자리를 명월사(明月寺) 옛터라 한다.

현재의 흥국사는 1956년 중건하였다. 경내에는 「가락국태조왕영후유허비(駕洛國太祖王迎后遺墟碑)」가 세워져 있다.
오늘날의 흥국사의 주변일대가 옛날의 명월사지(明月寺址)였다고 하나 지금은 옛 자취를 찾아볼 수 없다.

그러나 흥국사의 칠성각을 건립할 때 출토된 화강암제의 석탑면석(石塔面石) 1개와 다른 석제품조각 1점이 보관되어 있다.
그 석탑면석을 명월사 사왕석(蛇王石)이라 일컫고 있다.

1983년 1월 이곳에서 금동여래입상(金銅如來立像) 1구가 출토되어 현재 국립중앙박물관에 보관되어 있다",35.13452,128.8302,5
12,1,부산광역시 금정구 청룡동,범어사 불이문,"불이문은 제3문으로서 절에 이르는 마지막 문이다.

불이(不二) 그 자체는 진리를 나타내는 생과 사도 둘이 아니고 하나라고 하는 진리는 둘이 아니고 하나라고 하는 불문 중 에서도 유마거사의 불이법문이 등장하듯이 일체에 두루 평등한 불교의 진리가 불이문을 통하여 재조명되는 뜻이 있으므로 오직 아문을 통하여 불교의 진리가 전개 되는 것이다.

불이문 역시 전면3간의 맞배지붕 으로서 말쑥한 모습이 숲 속에서 더욱 운치가 있어 보인다. 단조로우면서도 어딘지 모르게 복잡하게 연결방식을 하고 있는 이문은 범어사로 통하는 마지막 문이다.

이문을 통과 함으로써 명실공히 사파를 떠나 정토애로 통하는 길이 열리는 것이다",35.28406,129.0686,4.5
13,1,부산광역시 금정구 청룡동,범어사 보제루-목우도,"범어사의 三門을통과하면 보제루가 바로 눈앞에 와 닿는다.

높은 석탑 위에서 그 위용을 드러낸 이 건물은 약 6~7미터 높이의 벽 석계(石階)를 올라가야 한다. 다른 사찰 구조와 달리 누각 밑을 통과 하게 되는 이름 그대로 누각이 아니고 정면에 석계를 배치 한 것이 범어사 만의 특징이다.

이 건물을 보제루라고 하는 것은 삼계에 투망을 놓아 인전의 고기를 건진다는 뜻이 숨어 있다. 보제루는 전면5간 측면3간의 8작지붕이다 대웅전아래 넓은 마당에 위치해 있고 현재 사찰 내에서 가장 큰 건물로 모든 법회 의식 등이 이 건물을 중심으로 하여 진행된다.

그리고 보제루 북쪽에는 사방 3간의 종루가 있다 대범종과 대북 목어 운판등의 불교의식용구가 진열되여 있는 건물이다.  2층의 누각건물로서 지붕은 8작을 나타내고 있다.

범어사의 목우도는 보제루 외벽에 그려져 있는데 쌍민으로 끝을 내고 있어 확암본 보다는 보명본의 분류를 따르고 있다. 보명 선사의 목우도는 검은소가 조련되어 하얀 소가 되는 과정을 그린다.

※ 보제루 해체 보수 후 현재 단청공사(2012년 6월 ~ 2013년 8월) 시행 중으로 공사완료 후 업데이트 됩니다",35.28368,129.0688,4.5
14,1,부산광역시 금정구 청룡동,범어사 나한전,"나한전은 부처님의 제자들을 모신 곳으로 석가모니불의 직제자 가운데 정법을 지키기로 맹세한 16나한을 모시는 곳이다.

나한은 부처가 되지는 못했지만 이미 해탈의 경지에 도달한 성자이므로 초자연적인 신통력과 더불어 독특한 표정과 자유스러운 자세를 갖고 있다.
나한전에는 창살 장식에 공을 들였다. 각각 좌우 칸은 이분합 빗살문, 어칸은 삼분합 빗살문을 달았는데 가운데만은 변형된 빗살문으로 모양을 냈다",35.28406,129.0686,4.5
15,1,부산광역시 금정구 청룡동,범어사 금어선원,"금정산의 차분한 공기가 감도는 산의 중턱에 자리한 선원은 1968년에 완공되어 오늘에 이른다 .전면6간 측면3간의 8작지붕 으로서 금어선원(金魚禪院)이라 이름했다.

본래 이곳의 선원은 현재 선원의 건물 앞 족에 있던 청풍당이 선원으로 사용되었으나 이를 철거하고 현재의 건물을 세웠다고 한다.
그러나 1986년에 범어사 주지를 역임했던 서해 흥교 대화상님게서 극락암을 헐고 그 자리에 새로운 청풍당 선원인 한번 입실하면 평생 두문불출 나오지 않는 규칙의 평생 수도원셈인 청풍당을 새로이 변모시킨 유일한 보사에 생겨진 평생 수도원이 생겨진 것이다.
선원 큰방 앞면 6칸, 측면 3칸의 팔작지붕으로 수용인원은 25명 선 이다.

이곳은 경허, 성월일전, 영명혜일, 도봉본연 스님 등이 가부좌를 틀고 정진했던 명안종사의 산실이며 한국 선종의 심장부였다",35.28406,129.0686,4.5
16,1,부산시 남구 용당동,동명불원,"용당동 용비산(龍飛山)에 자리잡고 있는 동명불원(東明佛院)은 동명목재 회장 고 강석진 씨가 국가번영과 부모의 왕생극락을 빌고 동명의 산업현장에서 일하는 1만여명의 동명 가 족들의 행운을 위해 건립했다.

대웅전 내부에는 석가세존을 중심으로 좌편에 미륵보살, 우편에 제화 갈라보살 등 3본을 모셨고, 좌불은 우리나라에서 제일 큰 16m이며 법당의 크기도 150.9평이나 된다.

법당의 가운데에는 기둥없는 특수 공법을 사용했고 내부 천장의 중앙에 4마리의 용머리를 조화시 켰으며 양쪽 벽에는 비천상을 새겼다. 극락전 나한전 관음전이 갖추어져 있었고, 칠성각 산신각 독성각은 2층으로 설계하고 2층에는 불교서적을 진열했다.

사천왕문의 설계는 입상으로 하였고 효자 효부를 기리기 위해 만든 덕성탑 남자의 덕망과 여자의 덕성을 상징하며 모든 선남선녀는 불법에 귀의하여 덕망과 부덕을 잘 닦아야 한다 는 뜻을 담은 부덕탑이 있다.

산신각의 산신은 불원이 자리잡은 산령님을 정중히 모셨다. 동명불원으로 들어가는 입구에는 대관문이 있고 주변에는 인공으로 된 바위만한 정원석을 쌓아 사찰의 위용을 돋보이게 했다. 트럭 1대에 정원석 1개를 싣고 올 정도로 큰 돌들 뿐 이다[동명불원 사천왕문] 동명불원에는 법구사물 중 하나이며 세계최대의 법종인 동명불종이 있는데 무게가 27톤으 로 경주 에밀레종보다 6톤이나 무겁다.

종의 사방면의 모양은 연화좌 위에 무릎을 세우고 공양하는 공양상과 비천상 주위에 보상화를 구름과 같이 피어오르게 한 것으로 되어 있고 천상으로 천의와 영락등이 휘날리고 있는 에밀레종(국보29호)의 비천상과 구름 위에 서서 서로 마주보며 무릎을 세우고 하늘을 날며 공후와 생을 주악하는 강원도 상원사종(국보36 호) 비천상의 두 모습을 참고하였다.

문양에 있어서도 장식문형과 비천상, 여래상, 보살상, 동자상 등 상징적인 조상이 있으나 이 불종은 비천상의 문양을 택하였다. 무거운 거종을 메어 단 들보에는 관세음보살 육자 대명왕 진언 옴마니반 메홈의 범자가 씌어 있다.

박달나무의 종채는 네 가닥의 쇠사슬로 매어져 있고, 좌우 양편에서 두 사람이 치도록 되어있다.

종의 북쪽면은 동명불종이라는 이름을 새겼고, 남쪽면은 서기 2520년 4 월 8일 단 기 4309년 4월 8일로 조성시기를 밝혀 놓았다",35.11895,129.1032,4.3
17,1,부산시 영도구 함지로 ,영도문화예술회관,"복합문화공원 조성사업은 2004년도부터 2009년까지 290억원이 투자되는 영도구 개청이래 단위사업으로서는 건립규모가 가장 큰 대형 프로젝트로서 문예회관, 도서관, 체육센터가 건립됩니다.

그동안 지역적 여건으로 각종 문화적 복지혜택에서 소외되었던 지역주민의 문화 복지 수준향상을 위하여 각종 문예 활동 공간, 도서관, 국민생활 체육시설 등을 비롯한 레저스포츠 공간 등을 복합적으로 조성하여 구민들에게 지역문화를 창조하고 누릴 수 있는 거점을 제공함으로서 삶의 질 향상은 물론 타 지역과 문화향유 및 불균형 해소를 통하여 21세기 문화선진도시로서의 경쟁력 확보와 우리구의 위상을 드높이게 될 것입니다.

앞으로 복합문화공원이 아름다운 환경 속 에서 사계절 구민 곁에 머무는 아름다운 삶의 공간으로 조성 될 수 있도록 최선의 노력을 다하겠지만 여러분께서도 깊은 애정과 많은 관심을 가져주시고 다양한 의견을 보내주시면 적극 반영토록 하겠습니다.


*주요시설 : 지하 2층, 지상 3층, 대공연장(428석),소공연장(183석), 야외공연장, 연습실 등
*층별시설
- 지하 2층 : 공조실
- 지하 1층 : 소공연장,출연자대기실,전시실,매표
- 지상 1층 : 출연자대기실,분장실,매표
- 지상 2층 : 대공연장,영사실,무대제어실,통신실
- 지상 3층 : 연습실,측면투광",35.07493,129.0655,4
18,6,부산시 서구 토성동 4가,서구청 소공원,"시내 한복판. 아름다운 도심속의 휴식공간이 있다.

옛 충무초등학교 자리. 소공원 한가운데 있는 고목 느티나무 한 그루가
오랜 세월의 흔적을 말해주는 듯 하다.

그 나무는 지금 새 식구들을 맞아 조화롭게 아름다운 정원을 이루고 있다.
2003년 1월 구청이 대신동에서 옮겨오면서 조성된 소공원으로 많은 구민이
이용하는 곳이다.

만남의 광장이자 구민들의 휴식과 운동장으로 많이 애용되고 있다.

푸른 녹음 아래에선 각종 전시회와 작은 음악회가 열리고, 구민합동결혼식도 열린다.
사계절 꽃이 있고 새들의 지저귐이 있는 도심의 숲속에는 언제나 만남과 휴식이 있고 구민들의 이야기로 가득하다",35.09789,129.0239,4.5
19,6,부산시 해운대구 송정동,해마루,"해운대 달맞이 언덕에서 송정으로 가는 끝자락에 위치한 해마루.

2005 APEC이 부산 해운대에서 성공적으로 열린 것을 기념하기 위해 올 초 해운대구에서 만든 전망대이다.
달맞이 고개에 고개를 내밀어 청사포와 송정을 양 어깨로 감싸 안은 가슴 넓은 아버지의 모습이다. 9평의 아담한 전통 팔각정자로 기둥의 중심이 굵고, 위아래가 가늘게 된 배흘림기둥과 계자난간, 우물마루를 갖추고 있다.

풍수지리학적으로는 장산을 중심으로 동백섬이 ‘우백호’ 라면 해마루는 ‘좌청룡’ 자리라 한다. 북쪽으로는 장산이 보인다. 대한팔경의 하나인 청사포에 자리해 있어서, 바다의 신비로운 모습을 한 눈에 볼 수 있고, 일출과 월출을 한꺼번에 맞이할 수 있다",35.16462,129.1913,4.2
20,6,부산시 기장군 기장읍 대변리,토암도자기공원,"자연과 벗삼아 흙ㅤㅇㅡㄺ 만지고, 그 흙으로 도자기를 굽고, 야외 전시장에서의 그림 감상도 할 수 있는 산속의 작은 문화공간이자 편안한 쉼터. 작고 아늑한 대변항 바로 위, 토암 서타원 선생이 마련한 숲 속의 문화쉼터 토암도자기공원이다.

공원에 들어서면 펑퍼짐한 얼굴형에 찢어진 눈, 납작한 코, 결코 미남 미녀의 얼굴은 아니지만 하나같이 합창하듯 방긋방긋 웃는 2천여 개의 토우들이 정감 어린 모습으로 방문객을 맞아준다. 이 아이들은 서타원 선생이 2002년 월드컵을 기념하여 만든 작품들이다.

이곳에서는 30년간 흙을 주무르며 살아온 서타원 선생의 지도를 받아가며 도자기를 직접 만들어볼 수 있다. 도자기를 빚는 데 걸리는 시간은 대략 2시간 정도. 방문객이 원할 때 언제든지 만들어볼 수 있지만 ‘수강생’이 다섯 명 이상은 되어야 한다.

만드는 비용은 1인당 1만원이고 도자기를 빚은 후 20일 후에(도자기가 어느 정도 모아져야 가마에 불을 지필 수 있기 때문) 자신의 작품을 가져갈 수 있다. (지역이 멀어 도자기를 가지러 오기 힘들 경우 택배로 신청하면 된다)

아울러 이곳에서는 비정기적이지만 한 달에 한번씩 숲 속에서 열리는 이색적인 음악회도 만날 수 있다. 음악회가 열리면 노란 불빛의 은은한 가로등이 낭만적인 분위기를 연출하고 그 아래 잔디밭은 편안한 좌석이자 무대가 되어 잊지 못할 추억을 선사한다",35.22902,129.225,3.7
21,6,부산시 강서구 대저1동 ,강서문화원,"강서문화원에서는 우리지역의 역사 등 다양하고 유익한 문화정보를 제공하기 위해 설립되었고
민요반, 풍물반, 사진반, 도예반등 10개반의 문화학교를 운영하여 구민의 문화욕구를 충족하기 위해 최선을 다하고 있다.

또한 향토자료 수집, 강서문화 책자 발간, 문화유적지 탐방등 각종 문화사업을 펼치고 있다",35.21329,128.98,5
22,2,부산시 동래구 ,온천장 곰장어 골목,"2005년 11월에 만들어진 온천노천족탕에서 허심청 주변으로 형성되어 있는 곰장어 골목은 2005년에 차 한대가 겨우 지나다닐 수 있는 좁은 골목길로 포장마차가 성업 중이었으나,
이제는 8미터 도로로 확장되면서 깨끗이 정비되어 노천족탕을 체험하고 단백질이 풍부한 최고급 스테미너 음식인 곰장어를 먹을 수 있다.

뜨거운 불에서 갓 구워낸 곰장어는 자근자근 씹히는 맛이 쫄깃쫄깃하고 구수해 소주안주로 사랑을 받고 있으면서 웰빙 식단으로도 인기가 있는 식품이",35.2205,129.0814,3.4
23,4,부산시 동래구 사직동,사직가구거리,"사직가구거리는 사직1동 치안센터에서 사직1동사무소간에 형성되어 있다.

업소수는 19개소로서 명륜동 가구거리보다 적으나, 명륜동에 없는 가구도 많이 있으므로 양쪽을 비교하여 마음에 드는 가구를 구입하면 좋을 것으로 생각된다.

명륜동과 사직동의 거리도 자동차로 이동하면 그리 먼 거리가 아니므로 번갈아 가면서 비교하는 것도 좋은 방법이 될 수 있다",35.19938,129.0628,1
24,1,부산시 기장군 기장읍,죽도,"기장읍 연화리 마을 앞에 있는 작은 섬이다.

기장지역에서는 유일한 섬이기 때문에 예로부터 널리 알려져 차성 8경의 하나로 불리었다. 섬의 모양이 섬의 이름으로 정해지지 않고 섬에 있는 대나무 때문에 섬의 이름이 정해졌다. 섬은 현재와 같이 매립하기 전에는 마을 앞 200m정도의 거리에 있었기 때문에 배로 사람이 쉽게 왕래할 수 있는 곳이었다. 그러나 지금은 개인소유로 넘어가 철조망이 둘러 싸여 있어 이곳을 사랑하는 많은 이들을 애태우게 한다.
",-,-,3.6
25,1,부산시 영도구 동삼동,태종대 팔각정 전망대,"태종대는 영도해안의 최남단에 위치하고 있으며 예부터 시인 묵객들이 많이 찾는 곳으로 최고봉 해발 250m, 산중턱에 4.3km의 순환관광일주도로가 잘 단장되어 있다.

일주도로를 따라 등대, 전망대, 신선바위, 망부석, 모자상, 전망대 등 태종대의 명승지가 자리하며 등애 아래 자갈마당에는 태종대 해상관광 유람선 선착장이 있으며 이 곳에서 유람선을 타면 병풍바위-주전자섬-동삼동-아치섬을 순환하여 돌아온다. 태종대 바닷가의 깍아지른 듯한 기암절벽을 위에서 내려다보는 아슬아슬한 느낌도 좋거니와 유람선을 타고 아래서 올려다보는 위태위태한 마음 졸임도 인상 깊은 체험이다.

특히 태종대의 팔각정 전망대에서 바다를 바라보면 지구가 둥글다는 걸 금새 느낄 수 있는데 수평선이 완만하게 곡선을 이루고 있다. 또한 전망대에서 바라보는 일출은 바다색과 어울려 장관을 연출하는 해돋이 명소다",-,-,4.2
26,1,부산시 강서구 ,가덕도선,"부산항신항 연육공사(다목적부두 배후부지,남“ 컨”부두) 시행으로 녹산~가덕도 서안(장항, 천성, 대항, 외양포)간 도선항행로 폐쇄되어 가덕도 출입을 위한 도선항로를 부산신항 연결잔교(임시도선선착장)~가덕도(서안) 구간으로 변경, 운행하고 있고 기존의 녹산선착장에서는 눌차,선창까지만 운행하고 있다",-,-,4.1
27,1,부산시 기장군 기장읍 시랑리,오랑대,"오랑대는 정확하게 전하는 설화는 없으나 옛날 기장에 유배온 친구를 찾아온 선비 5명이 절경에 취해 술을 마시며 가무를 즐기고 시를 읊은 데서 비롯되었다는 설이 있다.
",-,-,3.5
28,1,부산시 영도구 동삼동,모자상-자살바위,"태종대는 한때 자살로도 악명이 높았다.

1970년대엔 태종대 자살바위에서 한 해에 30여명씩 바다에 몸을 던져 스스로 목숨을 끊는 바람에
큰 사회문제가 됐다고도 한다.

결국 당시 박용수 부산시장이 전뢰진 홍익대 미대 명예교수에게 의뢰하여, ‘모자상’을 만들어
1976년에 세워졌는데  세상을 비관하여 전망대에서 자살을 하려는 사람들에게
어머니의 진한 사랑을 다시 한 번 생각하게 하기 위한 것이었다.
실제 모자상이 세워진 뒤 자살이 크게 줄었다고 한다.

재질은 대리석으로 이루어져 있으며, 규격은 폭 1m, 높이 2m 이다",-,-,4
